Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,Level,F_Level,cLevel,F_cLevel,pH,F_pH,Turb,F_Turb
elkapwq,P,5/1/2021 3:00,1,1,,16.9,<0> ,,<-3> [SSM],,<-3> [SSM],78.4,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8.1,<0> ,2,<0> 
elkapwq,P,5/1/2021 3:15,1,1,,16.8,<0> ,,<-3> [SSM],,<-3> [SSM],75.3,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 3:30,1,1,,16.8,<0> ,,<-3> [SSM],,<-3> [SSM],71.1,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 3:45,1,1,,16.7,<0> ,,<-3> [SSM],,<-3> [SSM],69.2,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 4:00,1,1,,16.7,<0> ,,<-3> [SSM],,<-3> [SSM],67,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 4:15,1,1,,16.6,<0> ,,<-3> [SSM],,<-3> [SSM],66,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 4:30,1,1,,16.5,<0> ,,<-3> [SSM],,<-3> [SSM],64.3,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 4:45,1,1,,16.4,<0> ,,<-3> [SSM],,<-3> [SSM],61,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 5:00,1,1,,16.4,<0> ,,<-3> [SSM],,<-3> [SSM],59.6,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 5:15,1,1,,16.3,<0> ,,<-3> [SSM],,<-3> [SSM],57.5,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,4,<0> 
elkapwq,P,5/1/2021 5:30,1,1,,16.2,<0> ,,<-3> [SSM],,<-3> [SSM],55.5,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 5:45,1,1,,16.1,<0> ,,<-3> [SSM],,<-3> [SSM],52.7,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 6:00,1,1,,16,<0> ,,<-3> [SSM],,<-3> [SSM],51.7,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 6:15,1,1,,16,<0> ,,<-3> [SSM],,<-3> [SSM],49.6,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,3,<0> 
elkapwq,P,5/1/2021 6:30,1,1,,15.9,<0> ,,<-3> [SSM],,<-3> [SSM],49.8,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 6:45,1,1,,15.9,<0> ,,<-3> [SSM],,<-3> [SSM],48.9,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 7:00,1,1,,15.9,<0> ,,<-3> [SSM],,<-3> [SSM],50.8,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 7:15,1,1,,15.9,<0> ,,<-3> [SSM],,<-3> [SSM],54.3,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 7:30,1,1,,16,<0> ,,<-3> [SSM],,<-3> [SSM],54.7,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,3,<0> 
elkapwq,P,5/1/2021 7:45,1,1,,16,<0> ,,<-3> [SSM],,<-3> [SSM],59.9,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 8:00,1,1,,16.1,<0> ,,<-3> [SSM],,<-3> [SSM],59.3,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,5,<0> 
elkapwq,P,5/1/2021 8:15,1,1,,16.3,<0> ,,<-3> [SSM],,<-3> [SSM],65.1,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 8:30,1,1,,16.5,<0> ,,<-3> [SSM],,<-3> [SSM],69.6,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 8:45,1,1,,17.1,<0> ,,<-3> [SSM],,<-3> [SSM],86.1,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8.1,<0> ,1,<0> 
elkapwq,P,5/1/2021 9:00,1,1,,17.4,<0> ,,<-3> [SSM],,<-3> [SSM],100.3,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8.1,<0> ,2,<0> 
elkapwq,P,5/1/2021 9:15,1,1,,17.6,<0> ,,<-3> [SSM],,<-3> [SSM],99.9,<0> ,,<-3> [SCF],,<-1> ,,,,<-3> [SCF],,<-3> [GCR],8.1,<0> ,1,<0> 
elkapwq,P,5/1/2021 9:30,1,1,,17.7,<0> ,49.06,<1> [SPC],32.1,<1> [SPC],98.6,<0> ,7.7,<0> ,,<-1> ,,,1.53,<0> ,1.45,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/1/2021 9:45,1,1,,17.8,<0> ,49.21,<1> [SPC],32.2,<1> [SPC],82.8,<0> ,6.5,<0> ,,<-1> ,,,1.52,<0> ,1.44,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/1/2021 10:00,1,1,,17.8,<0> ,49.27,<1> [SPC],32.3,<1> [SPC],77.1,<0> ,6,<0> ,,<-1> ,,,1.52,<0> ,1.44,<1> [GCS],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 10:15,1,1,,17.8,<0> ,49.32,<1> [SPC],32.3,<1> [SPC],62.6,<0> ,4.9,<0> ,,<-1> ,,,1.51,<0> ,1.43,<1> [GCS],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 10:30,1,1,,17.8,<0> ,49.35,<1> [SPC],32.3,<1> [SPC],40.8,<0> ,3.2,<0> ,,<-1> ,,,1.51,<0> ,1.43,<1> [GCS],7.9,<0> ,2,<0> 
elkapwq,P,5/1/2021 10:45,1,1,,17.9,<0> ,49.44,<1> [SPC],32.4,<1> [SPC],31.9,<0> (CDA),2.5,<0> (CDA),,<-1> ,,,1.51,<0> ,1.43,<1> [GCS],7.8,<0> ,1,<0> 
elkapwq,P,5/1/2021 11:00,1,1,,18,<0> ,49.52,<1> [SPC],32.5,<1> [SPC],30.8,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,1.5,<0> ,1.41,<1> [GCS],7.8,<0> ,3,<0> 
elkapwq,P,5/1/2021 11:15,1,1,,18,<0> ,49.46,<1> [SPC],32.4,<1> [SPC],31.4,<0> (CDA),2.5,<0> (CDA),,<-1> ,,,1.49,<0> ,1.41,<1> [GCS],7.8,<0> ,1,<0> 
elkapwq,P,5/1/2021 11:30,1,1,,18.2,<0> ,49.42,<1> [SPC],32.4,<1> [SPC],31.1,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,1.48,<0> ,1.4,<1> [GCS],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 11:45,1,1,,18.4,<0> ,49.4,<1> [SPC],32.4,<1> [SPC],37.2,<0> (CDA),2.9,<0> (CDA),,<-1> ,,,1.48,<0> ,1.4,<1> [GCS],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 12:00,1,1,,18.5,<0> ,49.3,<1> [SPC],32.3,<1> [SPC],40.3,<0> ,3.1,<0> ,,<-1> ,,,1.47,<0> ,1.39,<1> [GCS],8,<0> ,2,<0> 
elkapwq,P,5/1/2021 12:15,1,1,,18.8,<0> ,49.28,<1> [SPC],32.3,<1> [SPC],43.2,<0> ,3.3,<0> ,,<-1> ,,,1.47,<0> ,1.4,<1> [GCS],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 12:30,1,1,,19,<0> ,49.21,<1> [SPC],32.2,<1> [SPC],49.3,<0> ,3.8,<0> ,,<-1> ,,,1.46,<0> ,1.39,<1> [GCS],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 12:45,1,1,,19.2,<0> ,49.28,<1> [SPC],32.3,<1> [SPC],45.8,<0> ,3.5,<0> ,,<-1> ,,,1.46,<0> ,1.39,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/1/2021 13:00,1,1,,19.5,<0> ,49.22,<1> [SPC],32.2,<1> [SPC],42.2,<0> ,3.2,<0> ,,<-1> ,,,1.46,<0> ,1.39,<1> [GCS],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 13:15,1,1,,19.7,<0> ,49.16,<1> [SPC],32.2,<1> [SPC],42.9,<0> ,3.2,<0> ,,<-1> ,,,1.45,<0> ,1.38,<1> [GCS],7.9,<0> ,1,<0> 
elkapwq,P,5/1/2021 13:30,1,1,,20.1,<0> ,49.17,<1> [SPC],32.2,<1> [SPC],41.9,<0> ,3.2,<0> ,,<-1> ,,,1.45,<0> ,1.38,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/1/2021 13:45,1,1,,20.5,<0> ,48.96,<1> [SPC],32,<1> [SPC],69.7,<0> ,5.2,<0> ,,<-1> ,,,1.45,<0> ,1.38,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/1/2021 14:00,1,1,,20.8,<0> ,48.97,<1> [SPC],32,<1> [SPC],64.8,<0> ,4.8,<0> ,,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/1/2021 14:15,1,1,,21,<0> ,48.91,<1> [SPC],32,<1> [SPC],72.2,<0> ,5.3,<0> ,,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.2,<0> ,2,<0> 
elkapwq,P,5/1/2021 14:30,1,1,,21.5,<0> ,49.05,<1> [SPC],32.1,<1> [SPC],69.2,<0> ,5.1,<0> ,,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.2,<0> ,6,<0> 
elkapwq,P,5/1/2021 14:45,1,1,,21.7,<0> ,49.07,<1> [SPC],32.1,<1> [SPC],76.1,<0> ,5.6,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.2,<0> ,2,<0> 
elkapwq,P,5/1/2021 15:00,1,1,,22,<0> ,49.23,<1> [SPC],32.2,<1> [SPC],90.9,<0> ,6.6,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.3,<0> ,3,<0> 
elkapwq,P,5/1/2021 15:15,1,1,,22.3,<0> ,49.01,<1> [SPC],32.1,<1> [SPC],75.5,<0> ,5.5,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.3,<0> ,3,<0> 
elkapwq,P,5/1/2021 15:30,1,1,,22.4,<0> ,49.11,<1> [SPC],32.1,<1> [SPC],82.6,<0> ,5.9,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.3,<0> ,2,<0> 
elkapwq,P,5/1/2021 15:45,1,1,,22.8,<0> ,49.42,<1> [SPC],32.4,<1> [SPC],74.9,<0> ,5.4,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.3,<0> ,3,<0> 
elkapwq,P,5/1/2021 16:00,1,1,,22.9,<0> ,49.71,<1> [SPC],32.6,<1> [SPC],66.2,<0> ,4.7,<0> ,,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.3,<0> ,2,<0> 
elkapwq,P,5/1/2021 16:15,1,1,,23.1,<0> ,49.74,<1> [SPC],32.6,<1> [SPC],69.3,<0> ,4.9,<0> ,,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.4,<0> ,2,<0> 
elkapwq,P,5/1/2021 16:30,1,1,,23.1,<0> ,49.63,<1> [SPC],32.5,<1> [SPC],65.4,<0> ,4.6,<0> ,,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.4,<0> ,4,<0> 
elkapwq,P,5/1/2021 16:45,1,1,,23.2,<0> ,49.75,<1> [SPC],32.6,<1> [SPC],78.4,<0> ,5.6,<0> ,,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.4,<0> ,2,<0> 
elkapwq,P,5/1/2021 17:00,1,1,,23.4,<0> ,49.44,<1> [SPC],32.4,<1> [SPC],103.5,<0> ,7.3,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.4,<0> ,2,<0> 
elkapwq,P,5/1/2021 17:15,1,1,,23.4,<0> ,49.76,<1> [SPC],32.6,<1> [SPC],128.1,<0> ,9,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.4,<0> ,2,<0> 
elkapwq,P,5/1/2021 17:30,1,1,,23.4,<0> ,49.7,<1> [SPC],32.6,<1> [SPC],83.7,<0> ,5.9,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.4,<0> ,2,<0> 
elkapwq,P,5/1/2021 17:45,1,1,,23.3,<0> ,49.76,<1> [SPC],32.6,<1> [SPC],89.2,<0> ,6.3,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.4,<0> ,3,<0> 
elkapwq,P,5/1/2021 18:00,1,1,,23.3,<0> ,49.77,<1> [SPC],32.6,<1> [SPC],73.8,<0> ,5.2,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.5,<0> ,2,<0> 
elkapwq,P,5/1/2021 18:15,1,1,,23.4,<0> ,49.79,<1> [SPC],32.6,<1> [SPC],126,<0> ,8.9,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.5,<0> ,2,<0> 
elkapwq,P,5/1/2021 18:30,1,1,,23.4,<0> ,49.77,<1> [SPC],32.6,<1> [SPC],147.2,<0> ,10.4,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.6,<0> ,2,<0> 
elkapwq,P,5/1/2021 18:45,1,1,,23.2,<0> ,49.91,<1> [SPC],32.7,<1> [SPC],125.4,<0> ,8.9,<0> ,,<-1> ,,,1.42,<0> ,1.37,<1> [GCS],8.6,<0> ,2,<0> 
elkapwq,P,5/1/2021 19:00,1,1,,22.9,<0> ,50.28,<1> [SPC],33,<1> [SPC],105.5,<0> ,7.5,<0> ,,<-1> ,,,1.42,<0> ,1.37,<1> [GCS],8.5,<0> ,3,<0> 
elkapwq,P,5/1/2021 19:15,1,1,,22.6,<0> ,50.37,<1> [SPC],33.1,<1> [SPC],110.5,<0> ,7.9,<0> ,,<-1> ,,,1.42,<0> ,1.37,<1> [GCS],8.5,<0> ,2,<0> 
elkapwq,P,5/1/2021 19:30,1,1,,22.3,<0> ,50.85,<1> [SPC],33.4,<1> [SPC],120.7,<0> ,8.6,<0> ,,<-1> ,,,1.42,<0> ,1.37,<1> [GCS],8.6,<0> ,3,<0> 
elkapwq,P,5/1/2021 19:45,1,1,,22,<0> ,51.3,<1> [SPC],33.7,<1> [SPC],113.3,<0> ,8.1,<0> ,,<-1> ,,,1.42,<0> ,1.37,<1> [GCS],8.6,<0> ,2,<0> 
elkapwq,P,5/1/2021 20:00,1,1,,21.7,<0> ,51.46,<1> [SPC],33.9,<1> [SPC],101.3,<0> ,7.3,<0> ,,<-1> ,,,1.42,<0> ,1.36,<1> [GCS],8.5,<0> ,3,<0> 
elkapwq,P,5/1/2021 20:15,1,1,,21.4,<0> ,51.62,<1> [SPC],34,<1> [SPC],87.9,<0> ,6.4,<0> ,,<-1> ,,,1.42,<0> ,1.36,<1> [GCS],8.5,<0> ,3,<0> 
elkapwq,P,5/1/2021 20:30,1,1,,21.1,<0> ,51.65,<1> [SPC],34,<1> [SPC],75.1,<0> ,5.5,<0> ,,<-1> ,,,1.42,<0> ,1.36,<1> [GCS],8.5,<0> ,3,<0> 
elkapwq,P,5/1/2021 20:45,1,1,,20.9,<0> ,51.73,<1> [SPC],34.1,<1> [SPC],57.4,<0> ,4.2,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.4,<0> ,3,<0> 
elkapwq,P,5/1/2021 21:00,1,1,,20.6,<0> ,51.74,<1> [SPC],34.1,<1> [SPC],52.5,<0> ,3.9,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.4,<0> ,14,<0> 
elkapwq,P,5/1/2021 21:15,1,1,,20.4,<0> ,51.8,<1> [SPC],34.1,<1> [SPC],46,<0> ,3.4,<0> ,,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.4,<0> ,3,<0> 
elkapwq,P,5/1/2021 21:30,1,1,,20.2,<0> ,51.74,<1> [SPC],34.1,<1> [SPC],38.2,<0> (CDA),2.8,<0> (CDA),,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.3,<0> ,3,<0> 
elkapwq,P,5/1/2021 21:45,1,1,,20,<0> ,51.54,<1> [SPC],33.9,<1> [SPC],32.6,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,1.42,<0> ,1.36,<1> [GCS],8.3,<0> ,2,<0> 
elkapwq,P,5/1/2021 22:00,1,1,,19.7,<0> ,51.43,<1> [SPC],33.9,<1> [SPC],31.2,<0> (CDA),2.3,<0> (CDA),,<-1> ,,,1.42,<0> ,1.36,<1> [GCS],8.3,<0> ,2,<0> 
elkapwq,P,5/1/2021 22:15,1,1,,19.5,<0> ,51.52,<1> [SPC],33.9,<1> [SPC],26.7,<0> (CDA),2,<0> (CDA),,<-1> ,,,1.42,<0> ,1.36,<1> [GCS],8.2,<0> ,2,<0> 
elkapwq,P,5/1/2021 22:30,1,1,,19.3,<0> ,51.63,<1> [SPC],34,<1> [SPC],22.4,<0> (CDA),1.7,<0> (CDA),,<-1> ,,,1.42,<0> ,1.36,<1> [GCS],8.2,<0> ,2,<0> 
elkapwq,P,5/1/2021 22:45,1,1,,19,<0> ,51.74,<1> [SPC],34.1,<1> [SPC],22.6,<0> (CDA),1.7,<0> (CDA),,<-1> ,,,1.43,<0> ,1.37,<1> [GCS],8.2,<0> ,2,<0> 
elkapwq,P,5/1/2021 23:00,1,1,,18.7,<0> ,51.72,<1> [SPC],34.1,<1> [SPC],29.9,<0> (CDA),2.3,<0> (CDA),,<-1> ,,,1.44,<0> ,1.38,<1> [GCS],8.2,<0> ,3,<0> 
elkapwq,P,5/1/2021 23:15,1,1,,18.5,<0> ,51.75,<1> [SPC],34.1,<1> [SPC],31.9,<0> (CDA),2.4,<0> (CDA),,<-1> ,,,1.46,<0> ,1.4,<1> [GCS],8.2,<0> ,3,<0> 
elkapwq,P,5/1/2021 23:30,1,1,,18.3,<0> ,51.78,<1> [SPC],34.1,<1> [SPC],21.8,<0> (CDA),1.7,<0> (CDA),,<-1> ,,,1.5,<0> ,1.44,<1> [GCS],8.2,<0> ,3,<0> 
elkapwq,P,5/1/2021 23:45,1,1,,18.3,<0> ,51.76,<1> [SPC],34.1,<1> [SPC],5.4,<0> (CDA),0.4,<0> (CDA),,<-1> ,,,1.55,<0> ,1.49,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/2/2021 0:00,1,1,,18.3,<0> ,51.57,<1> [SPC],34,<1> [SPC],3.3,<0> (CDA),0.3,<0> (CDA),,<-1> ,,,1.6,<0> ,1.55,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/2/2021 0:15,1,1,,18.2,<0> ,51.43,<1> [SPC],33.9,<1> [SPC],17.4,<0> (CDA),1.3,<0> (CDA),,<-1> ,,,1.64,<0> ,1.59,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/2/2021 0:30,1,1,,18,<0> ,51.38,<1> [SPC],33.8,<1> [SPC],42.5,<0> ,3.3,<0> ,,<-1> ,,,1.67,<0> ,1.62,<1> [GCS],8,<0> ,9,<0> 
elkapwq,P,5/2/2021 0:45,1,1,,17.7,<0> ,50.62,<1> [SPC],33.3,<1> [SPC],72.3,<0> ,5.6,<0> ,,<-1> ,,,1.71,<0> ,1.66,<1> [GCS],8.1,<0> ,3,<0> 
elkapwq,P,5/2/2021 1:00,1,1,,17.4,<0> ,49.45,<1> [SPC],32.4,<1> [SPC],78.9,<0> ,6.2,<0> ,,<-1> ,,,1.75,<0> ,1.7,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/2/2021 1:15,1,1,,17.3,<0> ,49.15,<1> [SPC],32.2,<1> [SPC],83.9,<0> ,6.7,<0> ,,<-1> ,,,1.79,<0> ,1.74,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/2/2021 1:30,1,1,,17.1,<0> ,49.24,<1> [SPC],32.2,<1> [SPC],84.1,<0> ,6.7,<0> ,,<-1> ,,,1.83,<0> ,1.78,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/2/2021 1:45,1,1,,17,<0> ,49.37,<1> [SPC],32.3,<1> [SPC],83.1,<0> ,6.6,<0> ,,<-1> ,,,1.87,<0> ,1.83,<1> [GCS],8.1,<0> ,2,<0> 
elkapwq,P,5/2/2021 2:00,1,1,,16.7,<0> ,49.38,<1> [SPC],32.3,<1> [SPC],81.7,<0> ,6.5,<0> ,,<-1> ,,,1.91,<0> ,1.87,<1> [GCS],8,<0> ,2,<0> 
elkapwq,P,5/2/2021 2:15,1,1,,16.6,<0> ,49.4,<1> [SPC],32.4,<1> [SPC],78,<0> ,6.3,<0> ,,<-1> ,,,1.94,<0> ,1.9,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/2/2021 2:30,1,1,,16.5,<0> ,49.49,<1> [SPC],32.4,<1> [SPC],73.8,<0> ,5.9,<0> ,,<-1> ,,,1.95,<0> ,1.91,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/2/2021 2:45,1,1,,16.4,<0> ,49.45,<1> [SPC],32.4,<1> [SPC],70.3,<0> ,5.7,<0> ,,<-1> ,,,1.94,<0> ,1.9,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/2/2021 3:00,1,1,,16.4,<0> ,49.62,<1> [SPC],32.5,<1> [SPC],72.8,<0> ,5.8,<0> ,,<-1> ,,,1.92,<0> ,1.88,<1> [GCS],8,<0> ,2,<0> 
elkapwq,P,5/2/2021 3:15,1,1,,16.4,<0> ,49.64,<1> [SPC],32.5,<1> [SPC],74.9,<0> ,6,<0> ,,<-1> ,,,1.89,<0> ,1.85,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/2/2021 3:30,1,1,,16.3,<0> ,49.71,<1> [SPC],32.6,<1> [SPC],73.7,<0> ,5.9,<0> ,,<-1> ,,,1.86,<0> ,1.82,<1> [GCS],8,<0> ,4,<0> 
elkapwq,P,5/2/2021 3:45,1,1,,16.4,<0> ,49.87,<1> [SPC],32.7,<1> [SPC],72.3,<0> ,5.8,<0> ,,<-1> ,,,1.83,<0> ,1.79,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/2/2021 4:00,1,1,,16.3,<0> ,50.07,<1> [SPC],32.8,<1> [SPC],68.5,<0> ,5.5,<0> ,,<-1> ,,,1.8,<0> ,1.76,<1> [GCS],8,<0> ,1,<0> 
elkapwq,P,5/2/2021 4:15,1,1,,16.2,<0> ,50.39,<1> [SPC],33.1,<1> [SPC],63.7,<0> ,5.1,<0> ,,<-1> ,,,1.76,<0> ,1.72,<1> [GCS],8,<0> ,1,<0> 
